Дата,№ заказа,Наименование,Количество,Доп. Расход чипов,Излишки,Виды брака_Дефект 1,Виды брака_Дефект 2,Виды брака_Дефект 3,Виды брака_Дефект 4,Виды брака_Дефект 5,Виды брака_Дефект 6,Виды брака_Дефект 7,Виды брака_Дефект 8,Виды брака_Дефект 9,Виды брака_Дефект 10,% брака,Принт 1 сторона_Дефект 11,Принт 1 сторона_Дефект 12,Брак без видимых причин,Участок,Номенклатура,Цена,кол-во брака,Общее кол-во брака,Заказ клиента,Стоимость брака
2025-08-02,25УП-008164,gAAAAABpAh5GVachzLbhWRWFwJ3RqmSzm_nB0WylDcTuMTOztMaX1hobPyNZz5tCTo53wVSzFh9xBQd5AT7VJDD-4DQxACz6X8CO3KOwOjBTqQ4YzY33nbGvgu5axyJ5HBKkOGICnS3zmY60P072HAimtw4Evojv6p6fgENcEhHNSz8QuwG4n7oHjKXCfUdNiQFKxevFzF__vU7woc8x3LtLBNyMxGYGmwI5fwRU_eKDFTuYPyHOuDSdbLXSLdhuIk7PfqhNMzgjRCSCWQNer22NorZylpO90Ztjb4O70LKqhUDppMwUQAlAA6wzDtlXMKGU_twYqEim,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008068,gAAAAABpAh5Hu6eLQ6jKl9xz7DLA8Syx74-lMAcc3QCUzC56MQH2oNlA8Fh4ahP7J29xKnQDFNEjp0p7qEzs82GQtkuSmvi5qFOMz-3F6xSVhiwX3QuvWIJmegL0HwKo04_tZUaBkEWpfqk6RD9Qt6-objtEqtbpeFotgmkCDqARvVQasAaKJIevGzKLNb0WvKoRrEcxRnh2r5KsyHeSMbNG6VyZP1wn1w==,7.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-007820,gAAAAABpAh5HgfhBVpOjsQ-UT6QkD-WIODc70lhRDtlJdbh1F73zobEOcd-6qXV1q8dKtlMABVOUIDCtCI92lQHcuJ3m35CxK-bV8iY9znTe9qntWdo7omJaoqDmOJTFmJ5PJUBcu1JgMjORjKvrGSXgiIHdNCBZGrab8xQ2TLmMb8tfXpuE2vuFvlu_nFPLr9EMzPBjaXfqxM0Se-EH_tdl5MweTwjV48DiNatqhtNK3u6FcYM859_AirjSTJtGi6kbxg-LXRoutz1tCbY9envgWvD5eRax9FjfQCZXmyJsO48eboijI8FM1t1yMUxYKsVADswa8Py9LBQQe37orti0UrG8m1_k_G09lYxCWYuWvb-lTZtgBs8QP67QDx_J_bzF7IxFqjOL,2000.0,0.0,0.0,0.0,0,0.0,29,0,4,2,9.0,0.0,14,2.9,48,18,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,6.0,58.0,0.0,0,348.0
2025-08-03,25УП-008062,gAAAAABpAh5HB9nnVhDFELpODzCi-7_X7MgLD50dgf0yG9ts3H5vDC96tv5akuytvN2ZIB2wtLpyq-C7o7yvXE3MMtgeU6qszXEeiSdRqdp0BOXPGuM_6iS3-mPJN6C5j3T9_7-uYsLSHN7czC3xpwLOhwDu1Yiuur89d455q-PSOwHo_6balaZF0IdnZ7saXOb2ewUKoVi6IXFKod9oOtiSFbI26lnadw==,2727.0,0.0,0.0,0.0,0,1.0,13,0,0,44,1.0,3.0,5,2.46,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,49.0,67.0,0.0,0,3283.0
2025-08-03,25УП-008165,gAAAAABpAh5Hf8Mn9DjljM6MTjyevqqZV2pucydPKykmXRmiq2qs06yYFGGseWBuHGDnapRda0we8OCZAVN83qiqrU2cq_kjtvrZSKar8DWI_WCe0Q2qcFRiQwH_1gu0cJxOXxZEKMIuGznvy2oYJEHz5SV8chqlh-FFcc6AnSXoAR9stkJ8N1Q21oE1eZw2Uzls8V8zo9x_Ruv23a9_JnxWbjbLu3BE_vGjlt1_kuCsfxP3C4bHt_4sUeDrBJKOeTTeJ88wc0blVZ4FeQ-CXivdoyrEOyq_EQowG5zbpfcN2pFYyyUjKzKp_KBc6IDxl6gSaRXac2IJ,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008265,gAAAAABpAh5HPwyKkkLoRqDJB17CiXzm5Dm_G8ESCwhoE-bTjOkpBdi5I0K7_Osh7MWSEId3wg-XUs5xT5k897tXcSS4JMkF4sj3CBTGYuUsVVRUNbKCL77YxiZEfOW89pOoXmk5zaFhqqogLB8CGj6ctX3Qfefn-74OHutKw0cw7FPL5zJxtFParbs_X-6v97fZsj_vOTHJZoGNOctWvvtC3DY9dfC-iUrZXJy7_i_Q1nlukom9eJtAOkVS4Jkx_IO2RsXMvPNCaSY6zC127xglzlQF34b_xsy7H_nZt2g1bwdca7GXfrjKI3S-j44O5-NXrZu3wV8e,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008266,gAAAAABpAh5HjUY0FRGpzs4oPvty5iUGpLHQY5imO38x453OkDq8fIQHxiz026GXTtjClCFgqAn88t1B6ckgz68pSaQCf56wpGAXr0aFsBrkugEXgNW3qbbU2P9NBIKYLOEvfqu5K_LMDlKpqN1anVdxxd_BSGNh6DPTS7cR4s4HKeUI2hTqdn5QulF0PbPbUo5A7Scxm6Ybnu2Z1MPOwO-MhHObCc2vUVWVzQq2kJIfb3fzObzFRgJeT-S6HtCpdjQT-Xcfnk2DUcvXVbeMWFyH1nDcGxsK8y9neX65-ocg4GvTHXYDXTVpWdaFib2VPK1Kqg5NGrWK,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008267,gAAAAABpAh5Hxw8Qm6g5SJ3HeEi-QfiX0wxQOkHAuyH-sf_Dvq2sfdwl35hA_4yazdmH3XpXO1f7r_50PRDpXhIlkOw-Z0dIvytGumWlXji3ZMyB4ADYwDj4yhIWw0uo6zsLl09wY09a4-Hr8898sNE3JwNJ4asome8W3c0ls77rxHxYnxHRLN5824j-zSUXqGM291GT98wR9h5iS-kdLTAWcL7GtBpRUqtfnPxhWRnLoOCK-BTOIXBbViblFPKGbOGprXpy4ZYb,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008148,gAAAAABpAh5HoxKx5Kat9RRvUlCx3bd0quyaPGcwQRpvYWn30wKbluRh0LWb0FxS07KT4eTtXC1iHs1R0U22Sj_0dDDVgn13jsHjkStsukqpDSRGDMc5vBGL7Nykuoxu2lrWcEgE_Wc_xtKHQnKlqepQRPahbbf-QitARSbE39BlcYzEkejYdnlWwR4FU4w6UyokiutfrhucQWozeQaSjsj8S2t9ANbqKA==,2.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008133,gAAAAABpAh5H3kzwjhBjCoyCGeUGAoBJMoVWjzUnhMTvwH5cYy-Cr4qeB2TEmZm6gKIRcUx6f3GssI6hOYHw4e52HkNaCkod86mKDcjVA2lzkdrKaoyQWHW0_i04VYoGQHiEVv2TFiFLh8ZtMCD1qRbpMfmMIyNOQaUSXT8srxk8QQcJA8oo5ihhYNfowi39RWKifYBLX08gwYHa15HENUa2yThLiQjvyA==,9.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,6.0,0.0,0.0,0,0.0
2025-08-03,25УП-008151,gAAAAABpAh5H3ZtknGcNIH6PlWfD88NLGXT_PB-QZ7d6ZItH14hW114LJgUh7Qr-nuTLp-jj7BrGFSDI2vja2_vt9FMeys8xybIMK3dYm3o3kcSsYvv-AAB-m6wBiNpwv9RfoASZzZ0QZB2VYHgW0jkWTH-Pj42ZUx0nTDbivUCFXoDlgbtjrJKaEAVO96mWu1fZA7HwfI8RQRcizGT4pgir_kdFOn-RYQ==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008132,gAAAAABpAh5HqW-YnkxJgKaJE080lVPuyeR1cDxSH_tA1DN5_OORNHkCCM8MKIgGWRN6wObGw59g9zpUEZAmErI2l1xWm3ciQjeQNud0IosqjjKg0qXpwsPdzMDvCHA0mk8L_Zt2f2YfQgOsvlCimt4XUwc9cIWgTbezNDz0pKGe5wyy-AG0x3bpzatkg-zelP1nvI0nciv7Nb9lSixmGfdyxeELSVtBdw==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,10.0,0.0,0.0,0,0.0
2025-08-03,25УП-008134,gAAAAABpAh5HcqdvW23_Pl93F-vNQyDp2hWETo-tcPcnEib-bYfjeCzMls__U1kySk1o1zcpmPtYztJru8P-i9kXtFJc9DQHRTwLqfJ_DZXHC6Bt1W3c2K-SA3Yq_yey_2kluWRnqsBdYLBUfNN2DdooVIFyVtqdlkff4uBnBwqyzip_K_V4tJq9qrW1u3Pfg8ieMzp4Fk76JQg8Fig0NvT4TJLZT_S9mQ==,2.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,20.0,0.0,0.0,0,0.0
2025-08-03,25УП-008135,gAAAAABpAh5H_u7YUPaTXg4xm3HeOmHlKP0Y5RXIrfH9-GO6LC_bB8DA3SUUj_7tmvRIYmjilw-XFJHycUWKGIIkMadDyHSz-CWYFTS9VmZWfTLYhz9VdDu7Pg9jCEibo-BtyKQcx9gsY9bsI2z7NNzIjHW5-m6wMtDVpOAXhosUJ4Wji_C3cRptbsCMh6xKT4uVaZpJd-FEPE23L0cHodbTGSIG_-QNQw==,6.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,32.0,0.0,0.0,0,0.0
2025-08-03,25УП-008183,gAAAAABpAh5HcGo7OIuo3ro2fzHkUICXKweSBsl8BqU72BQdFlry5oIn1I0gBay2sS33FdfMD90DFgzJzwCJ18xGekZlFmF7u6BJ2qy4-bgX_fAl73nEcjV64LlY0RWLPlqeI6smcib1Sp2pN9CRWdATvsVDjLCi3LpQYewOm84L8itWREb7ru8zK1qCr65gSQMd8Gg14J7IpgnzW5yodUln4JwWAXhRKAJX0fnh4sPU9CUE-IZUwTcAcGRd-eIiIuJgLWfwnUxaHgVT6riWHxpIp5YuLzzCHM2cGGOo27_jEewMF7wzXYmjzKXi2sU71Lm4bjSqC7bYysWjKSNZpnL26fuquHvG7A==,667.0,0.0,0.0,0.0,0,3.0,7,0,0,0,0.0,0.0,0,1.5,29,14,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,48.0,10.0,0.0,0,480.0
2025-08-03,25УП-008268,gAAAAABpAh5HCoywWLWH6b350CEwHr4UjhZpRjHr_bNE-lPt7xzS9sKMkeWtABvyLDIuN_dHMWtlP3H_Os71C6_Y9V1T7co8x6HE_AtCYdWXm20Q4b2cOsnAhoVSsMgxkTZ9HKqIyWMgwfo-aJgRbjpcxUdQPXUMZRwROwlrmdKbWmYnySZgA0qmoEGKPklAHyEXb_zkypJnHslW2BHl-csE7EJdHuN1JA3Zg-8nuTRf2_UhikvS9pLVbJLDLLYU5driOZpfICIV,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-007991,gAAAAABpAh5HtEMeTUGXxPygz24blO2GOi8rIpwRVQyMjpW0LIWbD6Yk_zCgmYITgmbs6LqU6AvxrnUKmVafW-EpGkqsVQR3fCFKmzMTnG8vmhbkcTfHbyh9CiTVpOAZu4ZGKmo3-2QNEMSWDUfuOFviCeQ119DcME_pq7kJrvpUv59baeP61P9lHClGAlc_KCBnCqWKOYFfA-qNyHOgHFdAbVzU1GPZRQ==,56.0,0.0,0.0,0.0,0,0.0,6,0,0,2,0.0,0.0,2,17.86,0,0,1.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,19.0,10.0,0.0,0,190.0
2025-08-03,25УП-008216,gAAAAABpAh5H5Ps6Dhv4Mxvp9AL3zXhbksmEs5tqoPQeE5YEiUrW81MSFO8ctQXBkYcRMSBORsyFYjXcxEodj1pC9IyulKyRNXYDOl6HUjr7MiyUaT_WeNJaHIvhhc97u3fbWlAMu5GKNdYnRTvdgLlN64bIRerU68N2Zt_nvR8UXxCeCZiODwTi2d3y4ktVW_Y5Q3T_66IcvrfKSBBUFoMJ3VekGevt0g==,41.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008217,gAAAAABpAh5HBVkAzPlgyc06AFp_cdvp-QSffiahqvt2kcmtbyHVZf4YmxJqm7FvjMvyqbxcF5blV2mx-W4JWiYttseNdjwPvCr5wkvbtTxIcxctJY_RjszlkYMMOFNAHoqecuIj11hVsQLiZTkP75o2GRmMHxi38SV6zdQcZtOGlT7T-8_G9-E4U_rMM9xo9OPHR8lerPvG_7EsieEtmCveZlQcgxBudg==,3.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-008139,gAAAAABpAh5HosZ2PgCIPfVHPlZHKPd9GsAeicAM5mwuxTpEe1LysB_mM_ATloh_50UcWryljZimne7ZatdH_zx3Y-v8ykvOkXJKbmyHGj6Vgv54EgsPM7kyq_Lek1KSuS3doaVdUJZAqFfmbaz2qQvWfFnlUC_n5L4qy7_DJCWbl1Xqcds1Ts-JVOvbktzlwjMnjHrnQY-x9FDqwPRU6dfrdsQuB67_CA==,290.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0.34,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,37.0,1.0,0.0,0,37.0
2025-08-03,25УП-008206,gAAAAABpAh5Hrc_SXeCU3rVm5cGHsM0BH6C1jdBewpuL4Rq8aqZjtvsoydhAZl71eqSedjgIDdPf8SIWnUB3zQxEtAiHuDpQrVhkD5ehFAWEmiIkEgHwVraFkyWLuhJrjyrtlu1rM5IZVO6NBuicCMCaGtfnE7aXQG--l0EHfDVKOouBL-ok_VT4B0QGDmoTCP2Iio1HETZPx4hqwgaMMMKQ5xq1J9hgiw==,240.0,0.0,0.0,0.0,0,0.0,6,0,1,0,1.0,0.0,0,3.33,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,43.0,8.0,0.0,0,344.0
2025-08-03,25УП-008146,gAAAAABpAh5HmHmYT1IckiACb23btvHk160n86tSVr126hfZHlrXIXQbaSzwaTb1mjiXxZDP86h5BUbz2XX4J12FYxy5oMO1vaNvx2Db4AZAlct7p1FM_Zqyk6jG2VesMoViWPYmxZPq6z6q8zH7FyV75YtnegLJsnBJUGlDtHTQlKAhs94DDdXPbGa6YDQCdKwvz_LFyFsWpOv6TnRnYFLUUTGQpOIzKw==,23.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1.0,0.0,10,47.83,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,39.0,11.0,0.0,0,429.0
2025-08-03,25УП-008199,gAAAAABpAh5HXVRIhmym6HSFnHHXf71aWo0T_utXs01I1KtIcVFSH8TShUU9RW6Gsx2TihQebTTFlhPZ_tcYIqWr4_ilm78DQR0535Rt2k3p3yxDAKK8fqPRIim7zkx9zvHmryV5Expm6jXCOahrGne0xAGjSRUjJWfYNRhbZh_KMfnUYrP5KHSQDr4zNG7xgy1LiTjvR0bKnn6wOv_1NVWenoC3iv9YeA==,6.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,39.0,0.0,0.0,0,0.0
2025-08-03,25УП-008200,gAAAAABpAh5HRiEkJPL25aAqgOqzr-pntcftkp5nmn1H7zNZsn6asnsxo4p82LqbydbLiYnXv7dhxkx_q6AL-FuXCBsPEughLQjS71panFiY0MuSH7AVD1rxzwvssaU8EUMDFOoW5joykPvZlkIx0M0tJa4dyQUtU6K-lQxrallusXhiqvaPmb1kux0hN4D0R05yxs5dy72TKQwEIzuDElhuaEA68ncrjQ==,9.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,36.0,0.0,0.0,0,0.0
2025-08-03,25УП-008194,gAAAAABpAh5HqbRt7lZKIcGfsZgkqLn32ONe75MJbFMnF1EVcZKXpvEBj0QbsQcsQqapTYM04Y0z9tRwwzcViEJI59d8qHH66ZdyM4qdHccJKxpxUAR3yakTpX84-fSoWFzjxbCIQBwwVfO5lpUenIl7Sg8dtCelSfVa7-ZsxrSKDcl3Upjg-82u-jv218OZbvpUBI4Q-WBkE1SKEv-285v5ivVLfJ4gTxGziPE-vVu308nn_HtXcD5yoKT1ie_MD_6Lib2ND8ACmPjqppBR-IWSdjqz09V4qu4Sb0S6yaHtpuEC6zB2SA5rEsOJGzL2g_nrsxjUhOwV8-QQ5EhqqG8xT-ZoqFI2uYKnkmdzSuoQzdGZnSxHZr_4Ao3zCgAHl5Q0EEKJ6XLt,6.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,16.0,0.0,0.0,0,0.0
2025-08-03,25УП-008177,gAAAAABpAh5HOQKiHbZ3hA-nlfleBH7TJQj1gxL7QRRYByyz64VxT8FlxKIr9GDcNZiZLs5b3A-JlPz59By_-o9wBHXt7EVMwnUvQbI0JL5bc_5hdwwmsmII_jnx1U7L_zfgIuDCTTlnXEOkN2yI-OkyINfPkrDRHEdPvosSdcigjxhj1mS0I-nChW2Ct-TSzgrUw6st3_nydeJ8ZL-EMRmWZ17TxiMI6wUaW2nn6JTWen-7K0-Y1Bwr57fbAtZlC1r-CHhyc4Lp,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-08-03,25УП-007960,gAAAAABpAh5Hdn8FAnPbXWf_OELGBtMEcE7rP1wYJYYPQWrdPHgdIVBO9W1gs3ujbN_qubPnvBxOcCAXj0W6jkOFLAXNGe0E-6kU68Qm-wCeopVaLjbatKsimJdhZb2As_CNEfuYjlbf-w8AidSjmWbqrgP-GdmWkfyoQO_HkNhonBuw00VZwbobFXkznMqEwaji6A_WFgTU5ohp1kisIeGwtolXveuwK3eEcUQA77eAVYzT7v6qhtVGVcYBgreJip2F9yupTbVST8zls3yvRO6XYDVlIUimSBR-JdtK3VVNDaSrZCbVR1OS8emkn4e14v1IYyTZeYPm,2328.0,0.0,0.0,0.0,0,2.0,0,0,0,31,5.0,0.0,12,2.15,47,1,2.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,30.0,50.0,0.0,0,1500.0
2025-08-03,25УП-008110,gAAAAABpAh5HjsMdjL7WbjzS9HU6KFywuA4ee0T01re72SRSenfZl4_zDKryN6qZh-UhfjnSOnquR-YzqepTCQzNPqmqsl07ycYQG4iLleGgfsuCcgDw6SoeQrIfH6Qu5VItC3NNqJAB0a_IgtTJrHQspgRiDBlZJt85FbkqPrOLn8aeXB8cDfugt3Eltt1HEckZT_Se9vyuPSbg-8tmKGU7-dlGvdIeGxnnTF8oTJNijoIrKCifTWXeWMYeVpQ6qXaco8OxosYH1tn3EMtFP0H0wdn98PhFSo7cHK4ib4psmBhrhQVVUZrRwKWKkMsG3XKS5y-gLcJM5W2AJ9y5MAVZQgUyDSJy8Ja6qFgnzRtIdrQrUroS2f9-qEEKDN9Vmmw2Hs5gyT_F,48.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0.0,0.0,0,2.08,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,12.0,1.0,0.0,0,12.0
2025-08-03,25УП-008100,gAAAAABpAh5HM8aZXU9nfNfCZBwpfwPJZmzoyqubJTzccyYPrc-lOAfDz5fPw2TztqfrvcTWR5h5OZfDOnZdRQBQhYuPDjjpc4kvHqZ87bNzywdH6UuD6lxlcDspSz6zewsK6I91w80zAwqMm_CbCKbfv4xFwtpyN6zKab7UMEUfCqouhw0aOb9L5SfiovPWN659RW4PTiUscG_M3ZyEZRdHhnDOX3ZS_plJCj_TPyuaO_B4wDg1oc3sfu43HW6Jx7vvxD6tcFlLVTpkrPEIQYE1YxqHBpOvvGp5CMRUxuCW39Og-htz9Kg=,48.0,0.0,0.0,0.0,0,1.0,0,0,0,0,0.0,0.0,0,2.08,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,49.0,1.0,0.0,0,49.0
2025-08-03,25УП-008075,gAAAAABpAh5HgZEyjKBciMPrQAB6iGYh2gKFxeIMQDTBnpakub7d3tRZ4vjRrcLzIBrt8rI0e-Wj2k2hDcn5WL6D9cyJJYQec9vG9gsuJxvPNmSDK8hfigNNATAMgR5B8vW7ru7f7jvdWwT--Fkl2-XaO7ulhBU4viydTyGLsP_UvVI0CQprJwPzBoDbr9EfJG5hMCu1XoPiMM8SM38gHoqvJ7lBdNOr4hQK-tKeTGC4f8avMsv_nZWgPz8fHVs9zNekFIyGAjoQCFM0vbJxUfrT6ybAG19r543Lp3EwMUfWq-kMijn0R_ReDWuovzDANbHEDcSajQIh,48.0,0.0,0.0,0.0,0,0.0,1,0,1,0,0.0,0.0,0,4.17,0,0,3.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,29.0,2.0,0.0,0,58.0
2025-08-03,25УП-008057,gAAAAABpAh5H7dVociEMsFsuT-N9UJ9OyOuQKIQWC6hGAa25fvZedVS4nUcCENs18wuAQGljEQZurdZVkCDvLoee52uCcIK0cTTkgawx5YJjJ7JR5gt6-VAH9asXkQME0QB83uhaqla8kYX7uaOdEFDPaEWN6LX2ixU0wAXrDeOdt7lfWY7Or1DoyCFXBZxnByZB1NHHX59-1EUStStcv0J5sXjITLCZfBXgfsXv6ScfnpLOUcFk3aQqIDqdcrSo_D8gPWPtqG2MlBHXNT9nqkflUnTyFGNn9vM2HSAhC8smtGbWjXdXa6HvdMA3EYQyXZHL_63eBqq9m7C0g0Pk26krAnNGJUqxSQ==,48.0,0.0,0.0,0.0,0,0.0,6,0,0,0,0.0,0.0,0,12.5,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,20.0,6.0,0.0,0,120.0
2025-08-03,25УП-008061,gAAAAABpAh5HDru7ul6dQQ9Jm27m1xctrGI095Nw2UKr-nX3iPS8yKMcht0xrGtvH_Z83UXHSFuK7wlazKl5DUC22_NsQZbGe3bgHU7M5tlrUcfVxds5REcWOg_eS3SneOIThBLnLyWPaH5R7eYhcGsVCrBFGtoPysJogl7j6JPvPUOrBvkp2I745Pocyogr-WFpijqe-7pJd5FgIfH66iNa1d6KF3Cy-w==,116.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,35.0,0.0,0.0,0,0.0
2025-08-03,25УП-008137,gAAAAABpAh5H8DqOC4DkwVn3AgvPHgzH_J4P56aiTV7YFOApmfVyhQQ_UcVoolw_hLnKbatmddEG3836E9S05ebuW-Ncmip6R6Cz024nYs19XEPaJHkEwtSkePNVJGf9rspd1LAZtH33knGXBHGyyPosHmSwHfTu20FUjPmHqlRcMuKms-v6u0p5Z0CxqvWwwcSOxfw-QjnuOqdMKdDE9QmBXUqwAaMgXA==,24.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,0.0,0.0,0,0.0
2025-08-03,25УП-008246,gAAAAABpAh5HtWjIpOawLeU5dKeqslLKhoC3ihYc21WUkazSzRRb6TdOIQr9-OrFXDKLWmfSilfFT6X9kOPvGXizIfvPgA-hWOqKZBuel1ZoKOZhnYMWAVUQi4P7RzNabkTCpJf7Iaw1731j2tI_02yLMIaVRF8wSIHDx64iCG48blgKyFumh6VAZafFTKNjIhkIj-rFkvKz2g8iDMI9EPQ7MUFi7W_YTDvx_Avralb9mIVWr1-Z_efeV5K9CYyyxwg4z9e18e_WxC9qBRmhm479B3udzJCNfERu3WHrZ3FGLtj7KLqRpb9W_vewwOWwqFbho1FL7e7g,54.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,2,16,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,11.0,0.0,0.0,0,0.0
2025-08-03,25УП-008136,gAAAAABpAh5Hw0C8EfzeeFiUnfye9Vy2fUEAu09kwzh665ry1hNGd3C7dq9UsSy_vuJrw8AciOVYn1RFx51zv3U5rG4sSnShil2xVI10fvteaoHHAMwR9FNLYtbe_Cikj1l2Bp6dw1mhgcw1eL_xQfC3Fl4pGDy1RwmINXifANhJwbVPEsOcQuMTWQleizYKD_1QXZSr8gq2avxs9rEhhYxVsP2rdRkNFQ==,12.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,43.0,0.0,0.0,0,0.0
